unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
782,P05-3005,a holistic lexiconbased approach to opinion mining,,godzik a clustering of highly homologous sequences to reduce the size of large protein databases bioinformatics,"['W Li', 'L Jaroszewski']","Three UniRef tables UniRef100 , UniRef90 and UniRef50 ) are available for download : UniRef100 combines identical sequences and sub-fragments into a single UniRef entry ; and UniRef90 and UniRef50 are built by clustering UniRef100 sequences into clusters based on the CD-HIT algorithm [ 16 ] such that each cluster is composed of sequences that have at least 90 % or 50 % sequence similarity , respectively , to the representative sequence .",2
783,E03-1005,a holistic lexiconbased approach to opinion mining,,a new statistical parser based on bigram lexical dependencies,['M Collins'],"Collins 1996 , Charniak 1997 , Collins 1999 and Charniak 2000 ) .",4
784,D13-1115,a holistic lexiconbased approach to opinion mining,,improving video activity recognition using object recognition and text mining,"['Tanvi S Motwani', 'Raymond J Mooney']","To name a few examples , Rohrbach et al. ( 2010 ) and Socher et al. ( 2013 ) show how semantic information from text can be used to improve zero-shot classification ( i.e. , classifying never-before-seen objects ) , and Motwani and Mooney ( 2012 ) show that verb clusters can be used to improve activity recognition in videos .",0
785,J97-4003,a holistic lexiconbased approach to opinion mining,,an expanded logical formalism for headdriven phrase structure grammar,['Paul King'],The computational treatment of lexical rules as covariation in lexical entries was implemented in Prolog by the authors in cooperation with Dieter Martini for the ConTroll system ( Gerdemann and King 1994 ; Gotz and Meurers 1997a ) .,2
786,W05-0709,a holistic lexiconbased approach to opinion mining,,arabic verbs and essentials of grammar,"['J Wightwick', 'M Gaafar']","Arabic has two kinds of plurals : broken plurals and sound plurals ( Wightwick and Gaafar , 1998 ; Chen and Gey , 2002 ) .",0
787,J91-2003,a holistic lexiconbased approach to opinion mining,,the paragraph as a grammatical unit,['R E Longacre'],"Although there are other discussions of the paragraph as a central element of discourse ( e.g. Chafe 1979 , Halliday and Hasan 1976 , Longacre 1979 , Haberlandt et al. 1980 ) , all of them share a certain limitation in their formal techniques for analyzing paragraph structure .",4
788,D08-1034,a holistic lexiconbased approach to opinion mining,,labeling chinese predicates with semantic roles,['Nianwen Xue'],"To prove that our method is effective , we also make a comparison between the performances of our system and Xue and Palmer ( 2005 ) , Xue ( 2008 ) .",4
789,E03-1005,a holistic lexiconbased approach to opinion mining,,a maximumentropyinspired parser,['E Charniak'],"But while Bod 's estimator obtains state-of-the-art results on the WSJ , comparable to Charniak ( 2000 ) and Collins ( 2000 ) , Bonnema et al. 's estimator performs worse and is comparable to Collins ( 1996 ) .",0
790,W10-1758,a holistic lexiconbased approach to opinion mining,,online largemargin training of syntactic and structural translation features,"['David Chiang', 'Yuval Marton', 'Philis Resnik']","Our plan is to implement a windowed or moving-average version of BLEU as in ( Chiang et al. , 2008 ) .",5
791,J02-3002,a holistic lexiconbased approach to opinion mining,,a stochastic parts program and nounphrase parser for unrestricted text”,['Kenneth Church'],"As Church ( 1988 ) rightly pointed out , however , `` Proper nouns and capitalized words are particularly problematic : some capitalized words are proper nouns and some are not .",4
792,W00-1017,a holistic lexiconbased approach to opinion mining,,learning to predict problematic situations in a spoken dialogue system experiments with how may i help you,"['Marilyn Walker', 'Irene Langkilde', 'Jerry Wright Allen Gorin', 'Diane Litman']","The recent great advances in speech and language technologies have made it possible to build fully implemented spoken dialogue systems ( Aust et al. , 1995 ; Allen et al. , 1996 ; Zue et al. , 2000 ; Walker et al. , 2000 ) .",0
793,P07-1068,a holistic lexiconbased approach to opinion mining,,factorizing complex models a case study in mention detection,"['R Florian', 'H Jing', 'N Kambhatla', 'I Zitouni']","For instance , part of the ACE Phase 2 also adopted a corpus-based approach to SC deterevaluation involves classifying an NP as PERSON , mination that is investigated as part of the mention ORGANIZATION , GPE ( a geographical-political redetection ( MD ) task ( e.g. , Florian et al. ( 2006 ) ) .",4
794,D11-1138,a holistic lexiconbased approach to opinion mining,,domain adaptation with structural correspondence learning,"['J Blitzer', 'R McDonald', 'F Pereira']","In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; Petrov et al. , 2010 ) .",0
795,K15-1002,a holistic lexiconbased approach to opinion mining,,design challenges and misconceptions in named entity recognition,"['L Ratinov', 'D Roth']","Based on this assumption , the problem of identifying mention heads is a sequential phrase identification problem , and we choose to employ the BILOU-representation as it has advantages over traditional BIO-representation , as shown , e.g. in Ratinov and Roth ( 2009 ) .",3
796,W04-1610,a holistic lexiconbased approach to opinion mining,,on the specification of term values in automatic indexingquot,"['G Salton', 'C S Yang']","TF is given by TFD , t , and it denotes frequency of term t in document D. IDF is given by IDFt = log ( N/dft ) , where N is the number of documents in the collection , and dft is the number of documents containing the term t. ( Salton and Yang , 1973 ) proposed the combination of TF and IDF as weighting schemes , and it has been shown that their product gave better performance .",3
797,W01-1510,a holistic lexiconbased approach to opinion mining,,the logic of typed feature structures,['Bob Carpenter'],"An HPSG grammar consists of lexical entries and ID grammar rules , each of which is described with typed feature structures ( Carpenter , 1992 ) .",0
798,J05-3003,a holistic lexiconbased approach to opinion mining,,the parc 700 dependency bank,"['Tracy Holloway King', 'Richard Crouch', 'Stefan Riezler', 'Mary Dalrymple', 'Ronald Kaplan']","More recently , Burke , Cahill , et al. ( 2004a ) carried out an evaluation of the automatic annotation algorithm against the publicly available PARC 700 Dependency Bank ( King et al. 2003 ) , a set of 700 randomly selected sentences from Section 23 which have been parsed , converted to dependency format , and manually corrected and extended by human validators .",0
799,J09-4010,a holistic lexiconbased approach to opinion mining,,multidocument summarization by sentence extraction,"['J Goldstein', 'V Mittal', 'J Carbonell', 'M Kantrowitz']","In our work , we gather sets of sentences , and assume ( but do not employ ) existing approaches for their organization ( Goldstein et al. 2000 ; Barzilay , Elhadad , and McKeown 2001 ; Barzilay and McKeown 2005 ) .",0
800,W02-1601,a holistic lexiconbased approach to opinion mining,,structural matching of parallel texts,"['Y Matsumoto', 'H Ishimoto', 'T Utsuro']","For example , such schema can serve as a mean to represent translation examples , or find structural correspondences for the purpose of transfer grammar learning ( Menezes & Richardson , 2001 ) , ( Aramaki et al. , 2001 ) , ( Watanabe et al. , 2000 ) , ( Meyers et al. , 2000 ) , ( Matsumoto et al. , 1993 ) , ( kaji et al. , 1992 ) , and example-base machine translation EBMT3 ( Sato & Nagao , 1990 ) , ( Sato , 1991 ) , ( Richardson et al. , 2001 ) , ( Al-Adhaileh & Tang , 1999 ) .",0
801,J02-3002,a holistic lexiconbased approach to opinion mining,,statistical inference for probabilistic functions of finite markov chains,"['Leonard E Baum', 'Ted Petrie']","This was done because purely unsupervised techniques ( e.g. , Baum-Welch [ Baum and Petrie 1966 ] or Brill 's [ Brill 1995b ] ) enable regularities to be induced for word classes which contain many entries , exploiting the fact that individual words that belong to a POS class occur in different ambiguity patterns .",4
802,J97-4003,a holistic lexiconbased approach to opinion mining,,interpreting lexical rules,['Mike Calcagno'],"Two formalizations of lexical rules as used by HPSG linguists have been proposed , the meta-level lexical rules ( MLRs ; Calcagno 1995 ; Calcagno and Pollard 1995 ) and the .",0
803,D11-1138,a holistic lexiconbased approach to opinion mining,,building a large annotated corpus of english the penn treebank computational linguistics,"['M Marcus', 'B Santorini', 'M A Marcinkiewicz']","In terms of treebank data , the primary training corpus is the Penn Wall Street Journal Treebank ( PTB ) ( Marcus et al. , 1993 ) .",2
804,J07-1005,a holistic lexiconbased approach to opinion mining,,automatically identifying health outcome information in medline records,"['Dina Demner-Fushman', 'Barbara Few', 'Susan E Hauser', 'George Thoma']","The extraction of each PICO element relies to a different extent on an annotated corpus of MEDLINE abstracts , created through an effort led by the first author at the National Library of Medicine ( Demner-Fushman et al. 2006 ) .",2
805,W04-1610,a holistic lexiconbased approach to opinion mining,,newsweeder learning to filter netnewsquot,['K Lang'],"Various feature selection techniques have been used in automatic text categorization ; they include document frequency ( DF ) , information gain ( IG ) ( Tzeras and Hartman , 1993 ) , minimum description length principal ( Lang , 1995 ) , and the X2 statistic .",0
806,D08-1007,a holistic lexiconbased approach to opinion mining,,inducing a semantically annotated lexicon via embased clustering,"['Mats Rooth', 'Stefan Riezler', 'Detlef Prescher', 'Glenn Carroll', 'Franz Beil']","Usually , the classes are from WordNet ( Miller et al. , 1990 ) , although they can also be inferred from clustering ( Rooth et al. , 1999 ) .",0
807,J06-2002,a holistic lexiconbased approach to opinion mining,,computational interpretations of the gricean maximes in the generation of referring expressions,"['Robbert Dale', 'Ehud Reiter']","The account sketched in Section 4 was superimposed on an incremental GRE algorithm , partly because incrementality is well established in this area ( Appelt 1985 ; Dale and Reiter 1995 ) .",0
808,D11-1138,a holistic lexiconbased approach to opinion mining,,reranking and selftraining for parser adaptation,"['D McClosky', 'E Charniak', 'M Johnson']","In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; Petrov et al. , 2010 ) .",0
809,P02-1001,a holistic lexiconbased approach to opinion mining,,algebraic structures for transitive closure,['D J Lehmann'],"Now for some important remarks on efficiency : â¢ Computing ti is an instance of the well-known algebraic path problem ( Lehmann , 1977 ; Tar an , 1981a ) .",0
810,D13-1115,a holistic lexiconbased approach to opinion mining,,perceptual inference through global lexical similarity,"['Brendan T Johns', 'Michael N Jones']",Johns and Jones ( 2012 ) take an entirely different approach by showing that one can successfully infer held out feature norms from weighted mixtures based on textual similarity .,0
811,P10-4003,a holistic lexiconbased approach to opinion mining,,contentlearning correlations in spoken tutoring dialogs at word turn and discourse levels,"['Amruta Purandare', 'Diane Litman']","Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; Graesser et al. , 1999 ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .",0
812,N01-1003,a holistic lexiconbased approach to opinion mining,,clause aggregation using linguistic knowledge,['James Shaw'],"Previous work in sentence planning in the natural language generation ( NLG ) community uses hand-written rules to approximate the distribution of linguistic phenomena in a corpus ( see ( Shaw , 1998 ) for a recent example with further references ) .",0
813,J00-4002,a holistic lexiconbased approach to opinion mining,,resolving quasi logical forms,['Hiyan Alshawi'],"We assume that every determiner has its own equivalence , which resolves it as a quantifier : sometimes this can be quite a complicated matter , as with any ( Alshawi 1990 ) , which will resolve in different ways depending on its linguistic context , but here we avoid this complexity ' 6 Separate equivalences might also make it easier to encode determiner-specific preferences , such as that of each for wide scope .",0
814,J06-2002,a holistic lexiconbased approach to opinion mining,,how to refer with vague descriptions,['Manfred Pinkal'],"Following Pinkal ( 1979 ) , such expressions will be called vague descriptions even though , as we shall see , the vagueness of the adjective does not extend to the description as a whole .",2
815,P02-1001,a holistic lexiconbased approach to opinion mining,,conditional random fields probabilistic models for segmenting and labeling sequence data,"['J Lafferty', 'A McCallum', 'F Pereira']","Such approaches have been tried recently in restricted cases ( McCallum et al. , 2000 ; Eisner , 2001b ; Lafferty et al. , 2001 ) .",0
816,E03-1002,a holistic lexiconbased approach to opinion mining,,headdriven statistical models for natural language parsing,['Michael Collins'],"The standard way to handle this problem is to handcraft a finite set of features which provides a sufficient summary of the unbounded history ( Ratnaparkhi , 1999 ; Collins , 1999 ; Charniak , 2000 ) .",4
817,D13-1115,a holistic lexiconbased approach to opinion mining,,integrating experiential and distributional data to learn semantic representations,"['Mark Andrews', 'Gabriella Vigliocco', 'David Vinson']","Following Andrews et al. ( 2009 ) , we measure association norm prediction as an average of percentile ranks .",2
818,N04-2004,a holistic lexiconbased approach to opinion mining,,the generative lexicon,['James Pustejovsky'],"There is a general consensus among theoretical linguists that the proper representation of verbal argument structure is event structure -- representations grounded in a theory of events that decompose semantic roles in terms of primitive predicates representing concepts such as causality and inchoativity ( Dowty , 1979 ; Jackendoff , 1983 ; Pustejovsky , 1991b ; Rappaport Hovav and Levin , 1998 ) .",0
819,P05-3005,a holistic lexiconbased approach to opinion mining,,kwitek a et al rat genome database rgd mapping disease onto the genome nucleic acids res,"['S Twigger', 'J Lu', 'M Shimoyama', 'D Chen', 'D Pasko', 'H Long', 'J Ginster', 'Chen CF', 'R Nigam']","Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary , i.e. , mouse Mouse Genome Database ( MGD ) [ 18 ] , fly FlyBase [ 19 ] , yeast Saccharomyces Genome Database ( SGD ) [ 20 ] , rat -- Rat Genome Database ( RGD ) [ 21 ] , worm -- WormBase [ 22 ] , Human Nomenclature Database ( HUGO ) [ 23 ] , Online Mendelian Inheritance in Man ( OMIM ) [ 24 ] , and Enzyme Nomenclature Database ( ECNUM ) [ 25 , 26 ] .",2
820,Q13-1020,a holistic lexiconbased approach to opinion mining,,retraining monolingual parser bilingually for syntactic smt,"['Shujie Liu', 'Chi-Ho Li', 'Mu Li', 'Ming Zhou']",Liu et al. ( 2012 ) re-trained the linguistic parsers bilingually based on word alignment .,4
821,J97-4003,a holistic lexiconbased approach to opinion mining,,flipped out aux in german,"['Erhard Hinrichs', 'Tsuneko Nakazawa']","de URL : http://www.sfs.nphil.uni-tuebingen.de/sfb / b4home.html 1 This is , for example , the case for all proposals working with verbal lexical entries that raise the arguments of a verbal complement ( Hinrichs and Nakazawa 1989 ) that also use lexical rules such as the Complement Extraction Lexical Rule ( Pollard and Sag 1994 ) or the Complement Cliticization Lexical Rule ( Miller and Sag 1993 ) to operate on those raised elements .",0
822,W02-1601,a holistic lexiconbased approach to opinion mining,,synchronous models of language,"['O Rambow', 'G Satta']","Much of theoretical linguistics can be formulated in a very natural manner as stating correspondences ( translations ) between layers of representation structures ( Rambow & Satta , 1996 ) , such as the relation between syntax and semantic .",0
823,W02-0309,a holistic lexiconbased approach to opinion mining,,morphologic analysis of compound words,['F Wingert'],"From an IR view , a lot of specialized research has already been carried out for medical applications , with emphasis on the lexico-semantic aspects of dederivation and decomposition ( Pacak et al. , 1980 ; Norton and Pacak , 1983 ; Wolff , 1984 ; Wingert , 1985 ; Dujols et al. , 1991 ; Baud et al. , 1998 ) .",0
824,J13-1008,a holistic lexiconbased approach to opinion mining,,buckwalter arabic morphological analyzer version 20 linguistic data consortium,['Timothy A Buckwalter'],"The following are the various tag sets we use in this article : ( a ) the core POS tag sets CORE44 and the newly introduced CORE12 ; ( b ) CATiB Treebank tag set ( CATIB6 ) ( Habash and Roth 2009 ) and its newly introduced extension of CATIBEX created using simple regular expressions on word form , indicating particular morphemes such as the prefix JI Al + or the suffix v ' + wn ; this tag set is the best-performing tag set for Arabic on predicted values as reported in Section 4 ; ( c ) the PATB full tag set with complete morphological tag ( BW ) ( Buckwalter 2004 ) ; and two extensions of the PATB reduced tag set ( PENN POS , a.k.a. RTS , size 24 [ Diab , Hacioglu , and Jurafsky 2004 ] ) , both outperforming it : ( d ) Kulick , Gabbard , and Marcus ( 2006 ) 's tag set ( KULICK ) , size 43 , one of whose most important extensions is the marking of the definite article clitic , and ( e ) Diab and Benajiba 's ( in preparation ) EXTENDED RTS tag set ( ERTS ) , which marks gender , number , and definiteness , size 134 .",2
825,J06-2002,a holistic lexiconbased approach to opinion mining,,achieving incremental semantic interpretation through contextual representation,"['Julie Sedivy', 'Michael Tanenhaus', 'Craig Chambers', 'Gregory Carlson']","A similar problem is discussed in the psycholinguistics of interpretation ( Sedivy et al. 1999 ) : Interpretation is widely assumed to proceed incrementally , but vague descriptions resist strict incrementality , since an adjective in a vague description can only be fully interpreted when its comparison set is known .",4
826,D13-1115,a holistic lexiconbased approach to opinion mining,,integrating experiential and distributional data to learn semantic representations,"['Mark Andrews', 'Gabriella Vigliocco', 'David Vinson']","In this paper , we evaluated the role of low-level image features , SURF and GIST , for their compatibility with the multimodal Latent Dirichlet Allocation model of Andrews et al. ( 2009 ) .",2
827,A00-1009,a holistic lexiconbased approach to opinion mining,,a fast and portable realizer for text generation systems,"['B Lavoie', 'Rambow']","Figure 2 illustrates a DSyntS from a meteorological application , MeteoCogent ( Kittredge and Lavoie , 1998 ) , represented using the standard graphical notation and also the RealPro ASCII notation used internally in the framework ( Lavoie and Rambow , 1997 ) .",1
828,E03-1005,a holistic lexiconbased approach to opinion mining,,discriminative reranking for natural language parsing,['M Collins'],"And Collins ( 2000 ) argues for `` keeping track of counts of arbitrary fragments within parse trees '' , which has indeed been carried out in Collins and Duffy ( 2002 ) who use exactly the same set of ( all ) tree fragments as proposed in Bod ( 1992 ) .",0
829,J03-3004,a holistic lexiconbased approach to opinion mining,,aligning clauses in parallel texts,"['Sotiris Boutsis', 'Stelios Piperidis']",Boutsis and Piperidis ( 1998 ) use a tagged parallel corpus to extract translationally equivalent English-Greek clauses on the basis of word occurrence and co-occurrence probabilities .,0
830,E12-1068,a holistic lexiconbased approach to opinion mining,,efficient parsing of highly ambiguous contextfree grammars with bit vectors,['Helmut Schmid'],"The key linguistic knowledge sources that we use are morphological analysis and generation of German based on SMOR , a morphological analyzer/generator of German ( Schmid et al. , 2004 ) and the BitPar parser , which is a state-of-the-art parser of German ( Schmid , 2004 ) .",2
831,J97-4003,a holistic lexiconbased approach to opinion mining,,ale—the attribute logic engine users guide version 201,"['Bob Carpenter', 'Gerald Penn']","A common computational treatment of lexical rules adopted , for example , in the ALE system ( Carpenter and Penn 1994 ) consists of computing the transitive closure of the base lexical entries under lexical rule application at compile-time .",4
832,J05-3003,a holistic lexiconbased approach to opinion mining,,natural language parsing as statistical pattern recognition,['David Magerman'],Manually defined heuristics are used to automatically annotate each tree in the treebank with partially specified HPSG derivation trees : Head/argument/modifier distinctions are made for each node in the tree based on Magerman ( 1994 ) and Collins ( 1997 ) ;,2
833,W06-2807,a holistic lexiconbased approach to opinion mining,,free culture how big media uses technology and the law to lock down culture and control creativity,['Lawrence Lessig'],"Authors may choose this right with the No-Deriv option of the Creative Commons licences ( Lessig , 2004 ) .",0
834,W06-1104,a holistic lexiconbased approach to opinion mining,,an informationtheoretic definition of similarity in,['Dekang Lin'],"Mathematical analysis can assess a measure with respect to some formal properties , e.g. whether a measure is a metric ( Lin , 1998 ) .4 However , mathematical analysis can not tell us whether a measure closely resembles human judgments or whether it performs best when used in a certain application .",0
835,W11-2020,a holistic lexiconbased approach to opinion mining,,on nomatchs noinputs and bargeins do nonacoustic features support anger detection,"['Alexander Schmitt', 'Tobias Heinroth', 'Jackson Liscombe']","The same annotation scheme as in our previous work on anger detection has been applied , see e.g. ( Schmitt et al. , 2009 ) .",1
836,D13-1115,a holistic lexiconbased approach to opinion mining,,modeling the shape of the scene a holistic representation of the spatial envelope,"['Aude Oliva', 'Antonio Torralba']","We also compute GIST vectors ( Oliva and Torralba , 2001 ) for every image using LearGIST ( Douze et al. , 2009 ) .",2
837,J05-3003,a holistic lexiconbased approach to opinion mining,,on the order of words,"['Anthony Ades', 'Mark Steedman']","In modern syntactic theories ( e.g. , lexical-functional grammar [ LFG ] [ Kaplan and Bresnan 1982 ; Bresnan 2001 ; Dalrymple 2001 ] , head-driven phrase structure grammar [ HPSG ] [ Pollard and Sag 1994 ] , tree-adjoining grammar [ TAG ] [ Joshi 1988 ] , and combinatory categorial grammar [ CCG ] [ Ades and Steedman 1982 ] ) , the lexicon is the central repository for much morphological , syntactic , and semantic information .",0
838,P10-4003,a holistic lexiconbased approach to opinion mining,,the impact of interpretation problems on tutorial dialogue,"['Myroslava O Dzikovska', 'Johanna D Moore', 'Natalie Steinhauser', 'Gwendolyn Campbell']","The analysis of the data we have collected indicates that student satisfaction may be affected if the system rephrases student answers using different words ( for example , using better terminology ) but does n't explicitly explain the reason why different terminology is needed ( Dzikovska et al. , 2010 ) .",5
839,J97-4003,a holistic lexiconbased approach to opinion mining,,a logical formalism for headdriven phrase structure grammar,['Paul King'],"A logic that provides the formal architecture required by Pollard and Sag ( 1994 ) was defined by King ( 1989 , 1994 ) .",0
840,W06-3309,a holistic lexiconbased approach to opinion mining,,genre analysis english inacademic and research settings,['John M Swales'],"fields generally follow the pattern of `` introduction '' , `` methods '' , `` results '' , and `` conclusions '' ( SalangerMeyer , 1990 ; Swales , 1990 ; OrËasan , 2001 ) .",0
841,J13-1008,a holistic lexiconbased approach to opinion mining,,a statistical parser for czech,"['Michael Collins', 'Jan Hajic', 'Lance Ramshaw', 'Christoph Tillmann']",Collins et al. ( 1999 ) report that an optimal tag set for parsing Czech consists of a basic POS tag plus a CASE feature ( when applicable ) .,0
842,J97-4003,a holistic lexiconbased approach to opinion mining,,prolog and natural language analysis csli lecture notes center for the study of language and information,"['Fernando Pereira', 'Stuart Shieber']","The elimination of redundant nondeterminism is based on Unfold/Fold transformation techniques ( Tamaki and Sato 1984 ) .29 The unfolding transformation is also referred to as partial execution , for example , by Pereira and Shieber ( 1987 ) .",0
843,P10-4003,a holistic lexiconbased approach to opinion mining,,learning to assess lowlevel conceptual understanding,"['Rodney D Nielsen', 'Wayne Ward', 'James H Martin']","Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; Graesser et al. , 1999 ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .",0
844,J13-1008,a holistic lexiconbased approach to opinion mining,,getting more from morphology in multilingual dependency parsing,"['Matt Hohensee', 'Emily M Bender']","9 We do not relate to specific results in their study because it has been brought to our attention that Hohensee and Bender ( 2012 ) are in the process of rechecking their code for errors , and rerunning their experiments ( personal communication ) .",4
845,P10-2019,a holistic lexiconbased approach to opinion mining,,accurate unlexicalized parsing,"['Dan Klein', 'Christopher D Manning']","Inspired by ( Klein and Manning , 2003 ) , we split one phrase type into several subsymbols , which contain category information of current constituent 's parent .",3
846,W00-1017,a holistic lexiconbased approach to opinion mining,,jupiter a telephonebased conversational interface for weather information,"['Victor Zue', 'Stephanie Seneff', 'James Glass', 'Joseph Polifroni', 'Christine Pao', 'Timothy J Hazen', 'Lee Hetherington']","The recent great advances in speech and language technologies have made it possible to build fully implemented spoken dialogue systems ( Aust et al. , 1995 ; Allen et al. , 1996 ; Zue et al. , 2000 ; Walker et al. , 2000 ) .",0
847,J04-3001,a holistic lexiconbased approach to opinion mining,,an empirical evaluation of probabilistic lexicalized tree insertion grammars,['Rebecca Hwa'],"Moreover , in order to determine whether the performances of the predictive criteria are consistent across different learning models within the same domain , we have performed the study on two parsing models : one based on a context-free variant of tree-adjoining grammars ( Joshi , Levy , and Takahashi 1975 ) , the Probabilistic Lexicalized Tree Insertion Grammar ( PLTIG ) formalism ( Schabes and Waters 1993 ; Hwa 1998 ) , and Collins 's Model 2 parser ( 1997 ) .",2
848,J05-3003,a holistic lexiconbased approach to opinion mining,,automatic fstructure annotation of treebank trees,['Anette Frank'],"Most of the early work on automatic f-structure annotation ( e.g. , van Genabith , Way , and Sadler 1999 ; Frank 2000 ; Sadler , van Genabith , and Way 2000 ) was applied only to small data sets ( fewer than 200 sentences ) and was largely proof of concept .",0
849,E12-1068,a holistic lexiconbased approach to opinion mining,,how to avoid burning ducks combining linguistic analysis and corpus statistics for german compound processing,"['Fabienne Fritzinger', 'Alexander Fraser']","We prepare the training data by splitting compounds in two steps , following the technique of Fritzinger and Fraser ( 2010 ) .",2
850,J05-3003,a holistic lexiconbased approach to opinion mining,,subcategorization acquisition as,['Anna Korhonen'],Recent work by Korhonen ( 2002 ) on the filtering phase of this approach uses linguistic verb classes ( based on Levin [ 1993 ] ) for obtaining more accurate back-off estimates for hypothesis selection .,0
851,D08-1007,a holistic lexiconbased approach to opinion mining,,inducing a semantically annotated lexicon via embased clustering,"['Mats Rooth', 'Stefan Riezler', 'Detlef Prescher', 'Glenn Carroll', 'Franz Beil']","Numerous previous pseudodisambiguation evaluations only include arguments that occur between 30 and 3000 times ( Erk , 2007 ; Keller and Lapata , 2003 ; Rooth et al. , 1999 ) .",4
852,D13-1115,a holistic lexiconbased approach to opinion mining,,supervised textbased geolocation using language models on an adaptive grid,"['Stephen Roller', 'Michael Speriosu', 'Sarat Rallapalli', 'Benjamin Wing', 'Jason Baldridge']","Some efforts have tackled tasks such as automatic image caption generation ( Feng and Lapata , 2010a ; Ordonez et al. , 2011 ) , text illustration ( Joshi et al. , 2006 ) , or automatic location identification of Twitter users ( Eisenstein et al. , 2010 ; Wing and Baldridge , 2011 ; Roller et al. , 2012 ) .",0
853,W06-1639,a holistic lexiconbased approach to opinion mining,,evaluation of machine learning methods for natural language processing tasks,"['W Daelemans', 'V Hoste']","Default parameters were used , although experimentation with different parameter settings is an important direction for future work ( Daelemans and Hoste , 2002 ; Munson et al. , 2005 ) .",5
854,W04-0910,a holistic lexiconbased approach to opinion mining,,minimal recursion semantics an introduction,"['A Copestake', 'D Flickinger', 'I Sag', 'C Pollard']","The language chosen for semantic representation is a flat semantics along the line of ( Bos , 1995 ; Copestake et al. , 1999 ; Copestake et al. , 2001 ) .",4
855,P10-2059,a holistic lexiconbased approach to opinion mining,,clustering experiments on the communicative prop erties of gaze and gestures,"['Kristiina Jokinen', 'Anton Ragni']","For example , Jokinen and Ragni ( 2007 ) and Jokinen et al. ( 2008 ) find that machine learning algorithms can be trained to recognise some of the functions of head movements , while Reidsma et al. ( 2009 ) show that there is a dependence between focus of attention and assignment of dialogue act labels .",0
856,J91-2003,a holistic lexiconbased approach to opinion mining,,analysis without actual infinityquot,['J Mycielski'],"As a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science , such as mathematical analysis ( cfXXX Mycielski 1981 ) .",0
857,P00-1007,a holistic lexiconbased approach to opinion mining,,cascaded grammatical relation assignment,"['S Buchholz', 'J Veenstra', 'W Daelemans']","In a similar vain to Skut and Brants ( 1998 ) and Buchholz et al. ( 1999 ) , the method extends an existing flat shallow-parsing method to handle composite structures .",5
858,W06-3309,a holistic lexiconbased approach to opinion mining,,catching the drift probabilistic content models with applications to generation and summarization,"['Regina Barzilay', 'Lillian Lee']","An interesting aspect of our generative approach is that we model HMM outputs as Gaussian vectors ( log probabilities of observing entire sentences based on our language models ) , as opposed to sequences of terms , as done in ( Barzilay and Lee , 2004 ) .",4
859,J03-3004,a holistic lexiconbased approach to opinion mining,,gaijin a bootstrapping templatedriven approach to examplebased machine translation,"['Tony Veale', 'Andy Way']","â¢ language learning ( Green 1979 ; Mori and Moeser 1983 ; Morgan , Meier , and Newport 1989 ) â¢ monolingual grammar induction ( Juola 1998 ) â¢ grammar optimization ( Juola 1994 ) â¢ insights into universal grammar ( Juola 1998 ) â¢ machine translation ( Juola 1994 , 1997 ; Veale and Way 1997 ; Gough , Way , and Hearne 2002 )",0
860,J05-3003,a holistic lexiconbased approach to opinion mining,,compacting the penn treebank grammar,"['Alexander Krotov', 'Mark Hepple', 'Robert Gaizauskas', 'Yorick Wilks']","In Charniak ( 1996 ) and Krotov et al. ( 1998 ) , it was observed that treebank grammars ( CFGs extracted from treebanks ) are very large and grow with the size of the treebank .",0
861,W01-1510,a holistic lexiconbased approach to opinion mining,,a lexicalized tree adjoining grammar for english,['The XTAG Research Group'],"We apply our system to the latest version of the XTAG English grammar ( The XTAG Research Group , 2001 ) , which is a large-scale FB-LTAG grammar .",2
